Message,Label
24-Apr 17:58: P8.00 ay nabawas sa iyong account bilang payment sa TNT SAKLOLOAD you availed last 2022-04-24 17:57:27. LOAN ID: 22514523634. Ref:180902780505,ham
You have paid P30.00 of GCash to purchase Php 30 load for 09129094503 on 04-24-22 05:57 PM. Your GCash balance is P108.00. Ref. No. 080494316.,ham
Meron ka nang 30MB INTERNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 22514523634 Ref: <880911045050>,ham
You have paid P20.00 of GCash to purchase Php 20 load for 09519418906 on 04-24-22 04:10 PM. Your GCash balance is P138.00. Ref. No. 080402998.,ham
"[Binance] Verification code: 228565. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
You have paid P50.00 of GCash to purchase Php 50 load for 09129094503 on 04-22-22 04:02 AM. Your GCash balance is P158.00. Ref. No. 078195710.,ham
"Advisory: You may have experienced an issue accessing your GigaLife App. Make sure you're on the latest version. Download at smrt.ph/GigaLifeApp To ensure a smooth update, you must have access to mobile data or be connected to WiFi. Thank you for your patience and understanding.",ham
GigaDays never stops! Redeem promos at a DISCOUNT every 19th-22nd on smrt.ph/GigaLifeApp More Points? Get 5X more if you load / subscribe P99 & up on GigaLife.,ham
"#BDOAntiScam: Beware of scam messages with links to update your account. Real BDO messages with ""BDO"" in the sender name will not ask you to click links.",ham
You have paid P50.00 of GCash to purchase Php 50 load for 09129094503 on 04-17-22 11:29 AM. Your GCash balance is P208.00. Ref. No. 073927010.,ham
2/2 to an international number. You may report suspicious calls or messages. Just call *888 for free using your SMART number. Thank you and take care!,ham
1/2 ADVISORY: #StaySmart and avoid unwanted international call charges! Please check the number carefully when returning a missed call,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
16/04 09:59: P50.00 loaded to 09129094503 for 1 year. Ref:9DG5UQYL7H. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"[Binance] Verification code: 126499. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
12/04 19:34: P50.00 loaded to 09129094503 for 1 year. Ref:9DC9UBSUTV. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
You are running out of load! Your balance is: P2.5 Do you want to borrow P45 now? Reply YES to accept! Loan amount plus P18 fee will be deducted on your next reload. Ref:<22401222401>,ham
"Pagkain sa lamesa, de kalidad na edukasyon, mapayapang pamumuhay. Ito ang kakayanin kong maibigay sa inyo. Salamat po sa inyong tiwala at suporta! SARA DUTERTE",scam
"Pagkain sa lamesa, de kalidad na edukasyon, mapayapang pamumuhay. Ito ang kakayanin kong maibigay sa inyo. Salamat po sa inyong tiwala at suporta! SARA DUTERTE",scam
"Pagkain sa lamesa, de kalidad na edukasyon, mapayapang pamumuhay. Ito ang kakayanin kong maibigay sa inyo. Salamat po sa inyong tiwala at suporta! SARA DUTERTE",scam
"Pagkain sa lamesa, de kalidad na edukasyon, mapayapang pamumuhay. Ito ang kakayanin kong maibigay sa inyo. Salamat po sa inyong tiwala at suporta! SARA DUTERTE",scam
"Pagkain sa lamesa, de kalidad na edukasyon, mapayapang pamumuhay. Ito ang kakayanin kong maibigay sa inyo. Salamat po sa inyong tiwala at suporta! SARA DUTERTE",scam
"Pagkain sa lamesa, de kalidad na edukasyon, mapayapang pamumuhay. Ito ang kakayanin kong maibigay sa inyo. Salamat po sa inyong tiwala at suporta! SARA DUTERTE",scam
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
09/04 12:37: P50.00 loaded to 09129094503 for 1 year. Ref:9D99TW00ZD. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"You have sent P200.00 of GCash on 2022-Apr-09 12:09:53 AM to BDO Unibank, Inc. account ending in 6177. Convenience fee for this transaction is P15.00. Your new balance is P258.00 with GCash Ref. No. 0004123079546 & InstaPay Trace No. 711297. Thank you for using GCash!",ham
<#>The OTP code for your GCash Bank Transfer is 356592. REMINDER: Your bank or GCash will never ask for this code. Do not share it with anyone. yyAfcYn/qSW,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
06/04 18:42: P50.00 loaded to 09129094503 for 1 year. Ref:9D62TJY1WC. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
2457 is your Zigwheels verification code.,ham
Your Tinder code is 087710 Don't share @tinder.com #087710,ham
"Para always connected ka with your barkada, mag-Buy Load on GCash na! Enjoy exclusive load combos, available for all networks! Tap go.gcash.com/buyload to start. No advisories? Tap go.gcash.com/optout",ham
Your payment of P40.00 to SHOPEEPAY has been successfully processed on 03-30-22 12:24:31 AM. Ref. No. 557728746,ham
"916041 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
"You have received P500.00 of GCash from BDO Unibank, Inc. with account ending in 6177. Your new balance is P513.00 03-30-22 12:19 AM. Ref. No. 0004010696223. Use now to buy load, purchase items, send money, pay bills and a lot more!",ham
"Want UNLI cashback? Just keep buying P100 load with PayMaya to get 5% cashback each time! Hurry, promo runs until March 31 only! Buy now https://www.paymaya.com/app/shop Learn more at Learn more at https://pymy.co/bUNvbVRh DTIFTEB-139797, Series of 2022",ham
"Send Money to other banks for FREE with the BDO Pay app for a limited time only. Try it today! To stop receiving messages, text UNSUB BDO PAY to 225678.",ham
Your payment of P149.00 to Netflix Inc. has been successfully processed on 03-27-22 03:24:19 PM. Ref. No. 055450832,ham
"You have received P130.00 of GCash from BDO Unibank, Inc. with account ending in 6177. Your new balance is P162.00 03-27-22 03:23 PM. Ref. No. 0003984453589. Use now to buy load, purchase items, send money, pay bills and a lot more!",ham
"Load up for more cashback! Enjoy unlimited 5% cashback each time you buy P100 load with PayMaya. Buy now! https://www.paymaya.com/app/shop Learn more at https://pymy.co/bUNvbVRh DTIFTEB-139797, S2022",ham
24/03 18:50: P30.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:9CO2RVIIXU. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
24-Mar 18:40: P28.00 ay nabawas sa iyong account bilang payment sa TNT SAKLOLOAD you availed last 2022-03-22 05:35:19. LOAN ID: 22223058867. Ref:181062754268,ham
24/03 18:40: P100.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:9CO3RVFTEH. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
22Mar 05:35: P20 ay nacredit na sa iyong account. P20 + P8 ay mababawas sa susunod na reload. LOAN ID: 22223058867 Ref:<181059431217>,ham
Reply 1 (free) to borrow P20 airtime. P20 + P8 service fee will be deducted on your next reload.,ham
"Para maka-avail ng loans, reply ACCEPT to 9696 for FREE to agree sa pag-share ng personal data mo to process your loan and get better promos. Visit http://tntph.com/privacy-policy to know more about TNT's Data Privacy Policy at listahan ng mga subsidiaries, affiliates and partners.",ham
"Happy Birthday, NEMIA! May this year be filled with joy and success for you. Thank you for the 30 years of continuous support, ka-Cebuana!",scam
"Netflix: We couldn?t charge your monthly payment of ?149. Top up your GCash account, then retry your payment in the Netflix app.",ham
We're gearing up for a GigaLife upgrade! We're bringing you a more secure & faster experience so you can better enjoy all things GIGA w/ just a tap! Stay tuned.,ham
GigaDays never stops! Redeem promos at a DISCOUNT every 19th-22nd on smrt.ph/GigaLifeApp More Points? Get 5X more if you load / subscribe P99 & up on GigaLife.,ham
"Ka-LBC! Your shipment 139712571800 was released to SG DANED, GUARD ON DUTY/S/G OIC on 19-03-2022. Share your experience, click bit.ly/CSATPh. Thanks",ham
Netflix: Your next payment of ?149/month will be deducted in 1 day from your GCash account.,ham
"GigaDays starts now! Get FREE 190 Allnet Texts from 9:19am-1:19pm for TODAY ONLY, and redeem exciting promos with your GigaPoints! Tap smrt.ph/GigaLifeApp",ham
18/03 18:17: P50.00 loaded to 09129094503 from 09478580716 for 1 year. Ref:9CI9R40H8D. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
"Send Money to other banks for FREE with the BDO Pay app for a limited time only. Try it today! To stop receiving messages, text UNSUB BDO PAY to 225678.",ham
"Now you can send LOAD and POINTS to your friends and family with just a tap on Lifeline! To share the love, go to smrt.ph/GigaLifeApp > Lifeline",ham
Zuki: 060596 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
Zuki: 194313 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
Zuki: 738245 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
Zuki: 945203 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
Zuki: 880167 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
Zuki: 063381 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
"[Binance] Verification code: 541921. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
"NDRRMC(8:25PM,14Mar22)Orange Rainfall Warning sa Dinagat Is, Surigao del Norte at Agusan del Norte. Nagbabanta ang matinding pagulan, pagbaha at pagguho ng lupa",ham
"NDRRMC(8:25PM,14Mar22)Orange Rainfall Warning sa S.Cotabato, N.Cotabato,Maguindanao,at SultanKudarat.Nagbabanta ang matinding pagulan,pagbaha at pagguho ng lupa",ham
"NDRRMC(8:25PM,14Mar22)Orange Rainfall Warning sa S.Cotabato,N.Cotabato,Maguindanao at Sultan Kudarat.Nagbabanta ang matinding pagulan,pagbaha at pagguho ng lupa",ham
"[Binance] Verification code: 602482. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
Your payment of P100.00 to Pitmasters has been successfully processed on 03-10-22 07:24:03 PM. Ref. No. 241397404,ham
Zuki: 559646 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
Zuki: 698828 is your passcode. It expires in 3 minutes. Don't share this code with anyone.,ham
We’d like to invite you to participate in a short survey to understand our customers better. GCASH WILL NEVER ASK FOR YOUR MPIN or OTP and your response will be confidential! Click this link to answer the survey: gcash.com/underwood-mc. A random number of customers who complete the survey will be given a GCash incentive.,ham
You have paid P50.00 of GCash to purchase Php 50 load for 09129094503 on 03-10-22 04:17 AM. Your GCash balance is P132.00. Ref. No. 040696408.,ham
"Pay bills in the safety of your home! For convenient payments, save your bill details by selecting 'Add Biller' or via your e-receipt after paying your bill on GCash. Tap bit.ly/GCashbills to start. With GCash, What Can't You Do? No advisories? Tap bit.ly/gcashoptout",ham
"Upon review of a previous transaction, we have now credited P155.00 to your account.Your new balance is P182.00. Ref. No. 0003774932172.",ham
"We are unable to process your Bank Transfer to your LANDBANK / OFBank account. For assistance, please visit the GCash Help Center. Ticket No. 0003774932172.",ham
<#>The OTP code for your GCash Bank Transfer is 060596. REMINDER: Your bank or GCash will never ask for this code. Do not share it with anyone. yyAfcYn/qSW,ham
"Upon review of a previous transaction, we have now credited P155.00 to your account.Your new balance is P182.00. Ref. No. 0003774763766.",ham
"We are unable to process your Bank Transfer to your LANDBANK / OFBank account. For assistance, please visit the GCash Help Center. Ticket No. 0003774763766.",ham
<#>The OTP code for your GCash Bank Transfer is 543663. REMINDER: Your bank or GCash will never ask for this code. Do not share it with anyone. yyAfcYn/qSW,ham
"Upon review of a previous transaction, we have now credited P155.00 to your account.Your new balance is P182.00. Ref. No. 0003774742826.",ham
"We are unable to process your Bank Transfer to your LANDBANK / OFBank account. For assistance, please visit the GCash Help Center. Ticket No. 0003774742826.",ham
<#>The OTP code for your GCash Bank Transfer is 701225. REMINDER: Your bank or GCash will never ask for this code. Do not share it with anyone. yyAfcYn/qSW,ham
"Upon review of a previous transaction, we have now credited P155.00 to your account.Your new balance is P182.00. Ref. No. 0003774632492.",ham
"We are unable to process your Bank Transfer to your LANDBANK / OFBank account. For assistance, please visit the GCash Help Center. Ticket No. 0003774632492.",ham
<#>The OTP code for your GCash Bank Transfer is 209701. REMINDER: Your bank or GCash will never ask for this code. Do not share it with anyone. yyAfcYn/qSW,ham
"You have received a payment of 140 PHP in your GCash (Instapay) account ending with 4503, sent using Coins.ph",ham
"You have received P140.00 of GCash from Coins.ph (DCPay) with account ending in 4503. Your new balance is P182.00 03-08-22 08:51 AM. Ref. No. 0003774619629. Use now to buy load, purchase items, send money, pay bills and a lot more!",ham
"COINS ALERT: You are attempting to SEND FUNDS from your Coins Wallet. Use this code to confirm: 056918. If you did not make this request, email report@coins.ph.",ham
"COINS ALERT: You are attempting to SEND FUNDS from your Coins Wallet. Use this code to confirm: 287297. If you did not make this request, email report@coins.ph.",ham
You have paid P50.00 of GCash to purchase Php 50 load for 09548058067 on 03-07-22 01:48 AM. Your GCash balance is P42.00. Ref. No. 038187734.,ham
"[Binance] Verification code: 613316. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
"COINS ALERT: You are attempting to SEND FUNDS from your Coins Wallet. Use this code to confirm: 155304. If you did not make this request, email report@coins.ph.",ham
"Upon review of a previous transaction, we have now credited P155.00 to your account.Your new balance is P257.00. Ref. No. 0003734615161.",ham
"You have successfully added 150.00 PHP to your Coins wallet. You can use it to buy load, transfer money, shop online, and more!",ham
